,Unnamed: 0,label,area,mean_intensity_nuf2_CFP,fname_nuf2_CFP,nuf2_CFP_cyto,nuf2_CFP_bg,mean_intensity_YFP_pp1,fname_YFP_pp1,YFP_pp1_cyto,YFP_pp1_bg,YFP_pp1@kt/YFP_pp1@cyto,nuf2_CFP@kt/nuf2_CFP@cyto,YFP_pp1@kt/YFP_pp1@cyto:nuf2_CFP@kt/nuf2_CFP@cyto,condition,cell,Experiment
10,10,1_6,8,6167.875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z01_C0_T0.tif,4814.54883353104,4487.2,9526.125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z01_C1_T0.tif,7693.995458968538,5168.93,1.238124593496586,1.28109096267623,0.9664611097639109,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
11,11,1_7,33,6343.181818181818,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z01_C0_T0.tif,4814.54883353104,4487.2,8449.787878787878,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z01_C1_T0.tif,7693.995458968538,5168.93,1.098231461644333,1.3175028517738936,0.8335704626108912,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
13,13,2_1,12,6244.833333333332,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z02_C0_T0.tif,4883.587376824248,4519.815,8600.25,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z02_C1_T0.tif,7821.785740575214,5266.1425,1.099525132142975,1.2787389374804818,0.8598511392085907,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
14,14,2_2,5,5993.2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z02_C0_T0.tif,4883.587376824248,4519.815,9120.6,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z02_C1_T0.tif,7821.785740575214,5266.1425,1.166050861338126,1.227212607773043,0.9501620615307205,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
15,15,2_3,16,6635.8125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z02_C0_T0.tif,4883.587376824248,4519.815,9455.4375,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z02_C1_T0.tif,7821.785740575214,5266.1425,1.2088591804490731,1.3587987657374951,0.8896528396483776,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
16,16,2_4,19,6509.842105263158,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z02_C0_T0.tif,4883.587376824248,4519.815,9645.894736842105,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z02_C1_T0.tif,7821.785740575214,5266.1425,1.233208765461881,1.3330041223704794,0.9251349975338918,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
17,17,3_1,28,6519.285714285716,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z03_C0_T0.tif,4897.439758397796,4539.9125,8871.714285714286,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z03_C1_T0.tif,7899.6781295112405,5210.35,1.1230475647573235,1.3311620021679467,0.8436595718089267,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
18,18,3_2,32,6101.21875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z03_C0_T0.tif,4897.439758397796,4539.9125,9418.40625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z03_C1_T0.tif,7899.6781295112405,5210.35,1.1922518988229618,1.2457976107900144,0.9570189318848533,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
19,19,3_3,12,5854.916666666668,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z03_C0_T0.tif,4897.439758397796,4539.9125,9319.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z03_C1_T0.tif,7899.6781295112405,5210.35,1.179731610226581,1.195505602009102,0.9868055894041716,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
20,20,3_4,15,5724.733333333334,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z03_C0_T0.tif,4897.439758397796,4539.9125,8685.2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z03_C1_T0.tif,7899.6781295112405,5210.35,1.0994371995428833,1.1689236857925513,0.9405551559146011,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
21,21,3_5,20,5932.8,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z03_C0_T0.tif,4897.439758397796,4539.9125,9604.35,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z03_C1_T0.tif,7899.6781295112405,5210.35,1.2157900413841582,1.2114084690530065,1.0036169239716286,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
22,22,4_1,22,7067.409090909091,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z04_C0_T0.tif,4916.894181675363,4598.465,8883.818181818182,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z04_C1_T0.tif,7905.121106727574,5221.0,1.123805449894714,1.4373726238096445,0.7818469833634059,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
23,23,4_2,14,6200.214285714284,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z04_C0_T0.tif,4916.894181675363,4598.465,8868.642857142857,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z04_C1_T0.tif,7905.121106727574,5221.0,1.121885767138379,1.2610021807712868,0.8896778960780086,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
24,24,4_3,12,6573.083333333332,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z04_C0_T0.tif,4916.894181675363,4598.465,9132.166666666666,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z04_C1_T0.tif,7905.121106727574,5221.0,1.1552216017152257,1.336836443995556,0.8641458025055652,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
25,25,4_4,14,6478.428571428572,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z04_C0_T0.tif,4916.894181675363,4598.465,9368.714285714286,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z04_C1_T0.tif,7905.121106727574,5221.0,1.1851449407575976,1.3175855188368397,0.8994823666579455,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
26,26,5_1,5,6538.4,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z05_C0_T0.tif,4890.259103564994,4556.37,8550.6,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z05_C1_T0.tif,7839.442724458205,5161.4575,1.0907152843049752,1.3370252703447785,0.8157776135552866,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
27,27,5_2,5,6384.8,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z05_C0_T0.tif,4890.259103564994,4556.37,8015.6,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z05_C1_T0.tif,7839.442724458205,5161.4575,1.0224706374844992,1.3056158916703386,0.7831328065227532,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
28,28,5_3,20,7100.15,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z05_C0_T0.tif,4890.259103564994,4556.37,8573.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z05_C1_T0.tif,7839.442724458205,5161.4575,1.0936364103090666,1.4518964843445612,0.7532468203494368,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
29,29,5_4,8,6077.125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z05_C0_T0.tif,4890.259103564994,4556.37,8658.875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z05_C1_T0.tif,7839.442724458205,5161.4575,1.1045268527806518,1.242700002453813,0.8888121433971778,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
30,30,5_5,5,7085.6,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z05_C0_T0.tif,4890.259103564994,4556.37,9580.6,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z05_C1_T0.tif,7839.442724458205,5161.4575,1.2221021744453309,1.4489211818724708,0.8434566281003518,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
31,31,5_6,5,7032.2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z05_C0_T0.tif,4890.259103564994,4556.37,8365.4,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z05_C1_T0.tif,7839.442724458205,5161.4575,1.067091156097214,1.4380015150676848,0.7420653906939643,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
32,32,5_7,8,6745.125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z05_C0_T0.tif,4890.259103564994,4556.37,9150.125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z05_C1_T0.tif,7839.442724458205,5161.4575,1.1671907457723505,1.379298081584841,0.846220814308119,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
33,33,5_8,14,6881.285714285716,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z05_C0_T0.tif,4890.259103564994,4556.37,8888.92857142857,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z05_C1_T0.tif,7839.442724458205,5161.4575,1.1338725064851976,1.4071413331185796,0.8057985930754024,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
34,34,5_9,12,7046.666666666668,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z05_C0_T0.tif,4890.259103564994,4556.37,8766.666666666666,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z05_C1_T0.tif,7839.442724458205,5161.4575,1.1182767672140297,1.4409597768612414,0.7760638327114908,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
35,35,6_1,8,6743.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z06_C0_T0.tif,4866.299538645554,4506.8225,7599.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z06_C1_T0.tif,7781.683363784004,5165.325,0.9766203075505844,1.3858065962534234,0.7047305953016182,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
36,36,6_2,12,6297.25,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z06_C0_T0.tif,4866.299538645554,4506.8225,8851.416666666666,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z06_C1_T0.tif,7781.683363784004,5165.325,1.137468109774449,1.2940530992781272,0.8789964727173658,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
37,37,6_3,5,6498.4,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z06_C0_T0.tif,4866.299538645554,4506.8225,7344.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z06_C1_T0.tif,7781.683363784004,5165.325,0.9437546680682248,1.3353884092816677,0.7067267182406424,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
38,38,6_4,5,6562.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z06_C0_T0.tif,4866.299538645554,4506.8225,8186.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z06_C1_T0.tif,7781.683363784004,5165.325,1.051957477233999,1.348457888358104,0.7801188945654604,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
39,39,6_5,12,7322.666666666668,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z06_C0_T0.tif,4866.299538645554,4506.8225,9233.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z06_C1_T0.tif,7781.683363784004,5165.325,1.1866005809197946,1.5047710500584597,0.7885588846713231,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
40,40,6_6,12,6934.333333333332,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z06_C0_T0.tif,4866.299538645554,4506.8225,8242.666666666666,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z06_C1_T0.tif,7781.683363784004,5165.325,1.0592395348579822,1.4249705095760252,0.743341372849281,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
41,41,6_7,5,7610.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z06_C0_T0.tif,4866.299538645554,4506.8225,8304.4,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z06_C1_T0.tif,7781.683363784004,5165.325,1.0671726941048156,1.5638166001836593,0.6824155044648353,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
42,42,6_8,5,6459.8,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z06_C0_T0.tif,4866.299538645554,4506.8225,8140.4,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z06_C1_T0.tif,7781.683363784004,5165.325,1.0460975626283466,1.3274563040560319,0.7880467021264685,cdki,set2_pp1_cdki_cell_2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D
