,Unnamed: 0,label,area,mean_intensity_YFP_astrin,fname_YFP_astrin,YFP_astrin_cyto,YFP_astrin_bg,mean_intensity_CENP_B_ds_red,fname_CENP_B_ds_red,CENP_B_ds_red_cyto,CENP_B_ds_red_bg,CENP_B_ds_red@kt/CENP_B_ds_red@cyto,YFP_astrin@kt/YFP_astrin@cyto,CENP_B_ds_red@kt/CENP_B_ds_red@cyto:YFP_astrin@kt/YFP_astrin@cyto,condition,cell,Experiment
0,0,0_1,9,37945.55555555556,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,45751.08885448917,33924.26,12657.444444444443,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,9821.020256181117,5065.1925,1.2888115607416806,0.8293913108000769,1.5539245998350542,Q1012,set6_Q1012_cell_2,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D
1,1,0_2,16,40073.9375,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,45751.08885448917,33924.26,16504.5,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,9821.020256181117,5065.1925,1.6805280479502585,0.8759122133126648,1.9186032828501944,Q1012,set6_Q1012_cell_2,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D
2,2,0_3,5,39798.0,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,45751.08885448917,33924.26,14650.4,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,9821.020256181117,5065.1925,1.491739108345631,0.8698809360926272,1.714877342922695,Q1012,set6_Q1012_cell_2,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D
3,3,0_4,14,46654.57142857143,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,45751.08885448917,33924.26,17478.214285714286,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,9821.020256181117,5065.1925,1.7796739880170713,1.0197477829862318,1.7452099604526423,Q1012,set6_Q1012_cell_2,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D
4,4,0_5,21,47032.0,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,45751.08885448917,33924.26,16103.90476190476,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,9821.020256181117,5065.1925,1.6397384733800284,1.0279973914847087,1.5950803834354081,Q1012,set6_Q1012_cell_2,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D
5,5,0_6,23,43417.260869565216,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,45751.08885448917,33924.26,16616.739130434784,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,9821.020256181117,5065.1925,1.6919565072657907,0.9489885805265386,1.782905023290188,Q1012,set6_Q1012_cell_2,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D
6,6,0_7,5,42137.8,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,45751.08885448917,33924.26,13976.6,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,9821.020256181117,5065.1925,1.423131165135665,0.9210228883080533,1.545163733932823,Q1012,set6_Q1012_cell_2,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D
7,7,0_8,5,43900.6,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,45751.08885448917,33924.26,13909.4,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,9821.020256181117,5065.1925,1.416288698849364,0.9595531188257698,1.4759878020953268,Q1012,set6_Q1012_cell_2,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D
8,8,0_9,5,39716.8,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,45751.08885448917,33924.26,13787.8,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,9821.020256181117,5065.1925,1.4039070931884379,0.8681061149455666,1.617206778086649,Q1012,set6_Q1012_cell_2,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D
9,9,0_10,5,38840.0,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,45751.08885448917,33924.26,10541.8,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,9821.020256181117,5065.1925,1.0733915341804983,0.8489415437418372,1.2643880395455311,Q1012,set6_Q1012_cell_2,Exp2018_032_setVI_HeLa_YFP-AstrinQ1012_CENPBdsRed_GFP_mcherry_02_R3D_D3D
