,Unnamed: 0,label,area,mean_intensity_nuf2_GFP,fname_nuf2_GFP,nuf2_GFP_cyto,nuf2_GFP_bg,mean_intensity_mKate2_astrin,fname_mKate2_astrin,mKate2_astrin_cyto,mKate2_astrin_bg,mKate2_astrin@kt/mKate2_astrin@cyto,nuf2_GFP@kt/nuf2_GFP@cyto,mKate2_astrin@kt/mKate2_astrin@cyto:nuf2_GFP@kt/nuf2_GFP@cyto,condition,cell,Experiment
0,0,0_1,32,14863.59375,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D_Z0_C0_T00.tif,6572.151358609076,4650.7,4623.9375,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D_Z0_C1_T00.tif,5013.956369762055,3234.2,0.9222133498978644,2.2616024706323437,0.40776987197047665,dmso,set3_timelapse_dmso_cell_2,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D
1,1,0_2,32,14738.71875,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D_Z0_C0_T00.tif,6572.151358609076,4650.7,5341.0625,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D_Z0_C1_T00.tif,5013.956369762055,3234.2,1.0652391257751348,2.242601843107778,0.47500144934284716,dmso,set3_timelapse_dmso_cell_2,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D
2,2,0_3,26,17431.30769230769,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D_Z0_C0_T00.tif,6572.151358609076,4650.7,7551.346153846153,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D_Z0_C1_T00.tif,5013.956369762055,3234.2,1.5060653896763991,2.6522985763974916,0.5678340301045691,dmso,set3_timelapse_dmso_cell_2,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D
3,3,0_4,32,15981.34375,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D_Z0_C0_T00.tif,6572.151358609076,4650.7,5024.1875,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D_Z0_C1_T00.tif,5013.956369762055,3234.2,1.0020405303683229,2.4316761556420206,0.41207811658775767,dmso,set3_timelapse_dmso_cell_2,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D
4,4,0_5,36,17308.416666666668,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D_Z0_C0_T00.tif,6572.151358609076,4650.7,6885.25,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D_Z0_C1_T00.tif,5013.956369762055,3234.2,1.3732169752260428,2.6335998248113697,0.5214220331763573,dmso,set3_timelapse_dmso_cell_2,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D
5,5,0_6,30,15989.2,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D_Z0_C0_T00.tif,6572.151358609076,4650.7,4823.7,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D_Z0_C1_T00.tif,5013.956369762055,3234.2,0.9620546419371646,2.4328715404667642,0.3954399671067661,dmso,set3_timelapse_dmso_cell_2,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D
6,6,0_7,34,16103.323529411766,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D_Z0_C0_T00.tif,6572.151358609076,4650.7,6689.676470588235,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D_Z0_C1_T00.tif,5013.956369762055,3234.2,1.3342111453007526,2.4502362545740057,0.5445234690369547,dmso,set3_timelapse_dmso_cell_2,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D
7,7,0_8,28,14480.107142857143,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D_Z0_C0_T00.tif,6572.151358609076,4650.7,4920.892857142857,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D_Z0_C1_T00.tif,5013.956369762055,3234.2,0.9814391060160712,2.203252230928793,0.4454501814358042,dmso,set3_timelapse_dmso_cell_2,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D
8,8,0_9,32,15197.03125,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D_Z0_C0_T00.tif,6572.151358609076,4650.7,7317.125,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D_Z0_C1_T00.tif,5013.956369762055,3234.2,1.459351550030988,2.3123373794629534,0.631115322094532,dmso,set3_timelapse_dmso_cell_2,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D
9,9,0_10,32,17173.84375,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D_Z0_C0_T00.tif,6572.151358609076,4650.7,8394.4375,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D_Z0_C1_T00.tif,5013.956369762055,3234.2,1.674214309207954,2.6131235896603964,0.6406946521138467,dmso,set3_timelapse_dmso_cell_2,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_03_R3D_D3D
