,Unnamed: 0,label,area,mean_intensity_nuf2_GFP,fname_nuf2_GFP,nuf2_GFP_cyto,nuf2_GFP_bg,mean_intensity_mKate2_astrin,fname_mKate2_astrin,mKate2_astrin_cyto,mKate2_astrin_bg,mKate2_astrin@kt/mKate2_astrin@cyto,nuf2_GFP@kt/nuf2_GFP@cyto,mKate2_astrin@kt/mKate2_astrin@cyto:nuf2_GFP@kt/nuf2_GFP@cyto,condition,cell,Experiment
0,0,0_1,67,7824.7910447761205,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D_Z0_C0_T00.tif,4749.2681235683785,3503.4,5120.895522388059,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D_Z0_C1_T00.tif,3844.43418184809,2646.31,1.3320284026624567,1.6475782881040917,0.808476545412148,dmso,set3_timelapse_dmso_cell_3,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D
1,1,0_2,16,7312.5625,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D_Z0_C0_T00.tif,4749.2681235683785,3503.4,5885.0625,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D_Z0_C1_T00.tif,3844.43418184809,2646.31,1.530800690459719,1.5397240816350628,0.9942045517883515,dmso,set3_timelapse_dmso_cell_3,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D
2,2,0_3,50,8228.96,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D_Z0_C0_T00.tif,4749.2681235683785,3503.4,6496.68,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D_Z0_C1_T00.tif,3844.43418184809,2646.31,1.689892372374269,1.7326796015503,0.9753057465801827,dmso,set3_timelapse_dmso_cell_3,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D
3,3,0_4,31,7586.580645161292,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D_Z0_C0_T00.tif,4749.2681235683785,3503.4,5719.387096774193,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D_Z0_C1_T00.tif,3844.43418184809,2646.31,1.4877058173550988,1.597421002093495,0.9313173017040535,dmso,set3_timelapse_dmso_cell_3,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D
4,4,0_5,31,8212.612903225807,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D_Z0_C0_T00.tif,4749.2681235683785,3503.4,5320.451612903225,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D_Z0_C1_T00.tif,3844.43418184809,2646.31,1.383936194830519,1.7292375771480413,0.800315823065207,dmso,set3_timelapse_dmso_cell_3,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D
5,5,0_6,26,7660.6923076923085,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D_Z0_C0_T00.tif,4749.2681235683785,3503.4,7888.6923076923085,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D_Z0_C1_T00.tif,3844.43418184809,2646.31,2.0519774652248226,1.6130258617482354,1.2721293029988008,dmso,set3_timelapse_dmso_cell_3,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D
6,6,0_7,20,7382.0,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D_Z0_C0_T00.tif,4749.2681235683785,3503.4,5928.85,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D_Z0_C1_T00.tif,3844.43418184809,2646.31,1.542190533003193,1.5543447554301293,0.9921804848091292,dmso,set3_timelapse_dmso_cell_3,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D
7,7,0_8,68,7922.014705882353,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D_Z0_C0_T00.tif,4749.2681235683785,3503.4,6454.102941176469,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D_Z0_C1_T00.tif,3844.43418184809,2646.31,1.6788173853125674,1.6680495814858565,1.0064553259964366,dmso,set3_timelapse_dmso_cell_3,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D
8,8,0_9,16,7238.0,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D_Z0_C0_T00.tif,4749.2681235683785,3503.4,4400.0625,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D_Z0_C1_T00.tif,3844.43418184809,2646.31,1.1445279830190276,1.524024294202557,0.7509906419293007,dmso,set3_timelapse_dmso_cell_3,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D
9,9,0_10,61,8225.606557377048,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D_Z0_C0_T00.tif,4749.2681235683785,3503.4,6220.459016393444,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D_Z0_C1_T00.tif,3844.43418184809,2646.31,1.6180427917751878,1.7319735048348273,0.9342191362964847,dmso,set3_timelapse_dmso_cell_3,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_timelapse_04_R3D_D3D
