,Unnamed: 0,label,area,mean_intensity_nuf2_GFP,fname_nuf2_GFP,nuf2_GFP_cyto,nuf2_GFP_bg,mean_intensity_mKate2_astrin,fname_mKate2_astrin,mKate2_astrin_cyto,mKate2_astrin_bg,mKate2_astrin@kt/mKate2_astrin@cyto,nuf2_GFP@kt/nuf2_GFP@cyto,mKate2_astrin@kt/mKate2_astrin@cyto:nuf2_GFP@kt/nuf2_GFP@cyto,condition,cell,Experiment
0,0,0_1,19,9332.473684210529,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D_Z00_C0_T0.tif,3535.5943908189142,2653.22,1536.7894736842104,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D_Z00_C1_T0.tif,1038.57599650949,639.6325,1.479708253270966,2.639577013823959,0.5605853686107497,dmso,set3_astrin_dmso_cell_2,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D
1,1,0_2,8,9925.125,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D_Z00_C0_T0.tif,3535.5943908189142,2653.22,1378.375,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D_Z00_C1_T0.tif,1038.57599650949,639.6325,1.3271777940492822,2.8072012518667737,0.4727761478329051,dmso,set3_astrin_dmso_cell_2,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D
2,2,0_3,58,14963.724137931034,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D_Z00_C0_T0.tif,3535.5943908189142,2653.22,1642.2586206896551,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D_Z00_C1_T0.tif,1038.57599650949,639.6325,1.581259942660969,4.232307918800928,0.373616469547651,dmso,set3_astrin_dmso_cell_2,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D
3,3,0_4,38,9919.789473684208,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D_Z00_C0_T0.tif,3535.5943908189142,2653.22,1050.1315789473683,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D_Z00_C1_T0.tif,1038.57599650949,639.6325,1.0111263715671408,2.80569216294819,0.36038393125233686,dmso,set3_astrin_dmso_cell_2,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D
4,4,0_5,61,11180.704918032789,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D_Z00_C0_T0.tif,3535.5943908189142,2653.22,1160.4754098360654,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D_Z00_C1_T0.tif,1038.57599650949,639.6325,1.1173716836671195,3.1623268062270893,0.35333845998043256,dmso,set3_astrin_dmso_cell_2,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D
5,5,0_6,32,11725.25,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D_Z00_C0_T0.tif,3535.5943908189142,2653.22,1295.4375,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D_Z00_C1_T0.tif,1038.57599650949,639.6325,1.2473208550494002,3.316344779380702,0.37611314203655455,dmso,set3_astrin_dmso_cell_2,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D
6,6,0_7,8,9889.0,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D_Z00_C0_T0.tif,3535.5943908189142,2653.22,1545.625,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D_Z00_C1_T0.tif,1038.57599650949,639.6325,1.4882156002012672,2.796983733676959,0.5320787469310146,dmso,set3_astrin_dmso_cell_2,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D
7,7,0_8,12,9538.0,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D_Z00_C0_T0.tif,3535.5943908189142,2653.22,1565.666666666667,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D_Z00_C1_T0.tif,1038.57599650949,639.6325,1.507512855995763,2.697707639984916,0.5588125390801029,dmso,set3_astrin_dmso_cell_2,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D
8,8,0_9,16,9769.1875,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D_Z00_C0_T0.tif,3535.5943908189142,2653.22,947.375,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D_Z00_C1_T0.tif,1038.57599650949,639.6325,0.91218649688034,2.7630962209263097,0.33013200552767413,dmso,set3_astrin_dmso_cell_2,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D
9,9,0_10,59,11843.745762711862,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D_Z00_C0_T0.tif,3535.5943908189142,2653.22,1045.3050847457628,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D_Z00_C1_T0.tif,1038.57599650949,639.6325,1.006479148621659,3.3498598689564654,0.3004541049459461,dmso,set3_astrin_dmso_cell_2,Expt2020_017_setIII_STLC_GM132_DMSO_mKate2-Astrin_Nuf2-GFP_GFP_mCherry_03_R3D_D3D
