,label,area,mean_intensity_GFP_ska,fname_GFP_ska,GFP_ska_cyto,GFP_ska_bg,mean_intensity_CENP_B_ds_red,fname_CENP_B_ds_red,CENP_B_ds_red_cyto,CENP_B_ds_red_bg
136,5_9,20.0,34407.7,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z05_C1_T0.tif,17235.144273898193,4672.1675,20616.3,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z05_C0_T0.tif,14851.447300165055,9104.9825
138,5_11,15.0,34338.666666666664,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z05_C1_T0.tif,17235.144273898193,4672.1675,19914.6,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z05_C0_T0.tif,14851.447300165055,9104.9825
139,5_12,5.0,16174.0,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z05_C1_T0.tif,17235.144273898193,4672.1675,16775.4,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z05_C0_T0.tif,14851.447300165055,9104.9825
140,5_13,18.0,35538.333333333336,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z05_C1_T0.tif,17235.144273898193,4672.1675,20640.166666666668,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z05_C0_T0.tif,14851.447300165055,9104.9825
145,5_18,5.0,30477.8,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z05_C1_T0.tif,17235.144273898193,4672.1675,18874.2,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z05_C0_T0.tif,14851.447300165055,9104.9825
146,5_19,5.0,20218.4,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z05_C1_T0.tif,17235.144273898193,4672.1675,17871.4,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z05_C0_T0.tif,14851.447300165055,9104.9825
147,5_20,5.0,39582.4,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z05_C1_T0.tif,17235.144273898193,4672.1675,18353.4,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z05_C0_T0.tif,14851.447300165055,9104.9825
176,6_19,5.0,34477.8,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z06_C1_T0.tif,17267.576534220927,4654.865,18923.6,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z06_C0_T0.tif,14896.29756480754,9396.39
177,6_20,17.0,15963.117647058823,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z06_C1_T0.tif,17267.576534220927,4654.865,18255.529411764706,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z06_C0_T0.tif,14896.29756480754,9396.39
179,6_22,5.0,33316.6,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z06_C1_T0.tif,17267.576534220927,4654.865,17592.2,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z06_C0_T0.tif,14896.29756480754,9396.39
188,6_31,5.0,37111.8,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z06_C1_T0.tif,17267.576534220927,4654.865,16927.2,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z06_C0_T0.tif,14896.29756480754,9396.39
207,7_15,8.0,16707.75,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z07_C1_T0.tif,17162.3038475662,4726.78,20543.75,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z07_C0_T0.tif,15109.18984838497,9697.35
212,7_20,5.0,36437.0,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z07_C1_T0.tif,17162.3038475662,4726.78,15124.6,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z07_C0_T0.tif,15109.18984838497,9697.35
214,7_22,5.0,35756.0,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z07_C1_T0.tif,17162.3038475662,4726.78,19503.4,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z07_C0_T0.tif,15109.18984838497,9697.35
222,7_30,17.0,31405.235294117647,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z07_C1_T0.tif,17162.3038475662,4726.78,18859.352941176472,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z07_C0_T0.tif,15109.18984838497,9697.35
225,8_1,28.0,31991.0,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z08_C1_T0.tif,17356.52050564111,4698.3275,19698.25,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z08_C0_T0.tif,15453.41083114542,9993.95
226,8_2,10.0,18261.0,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z08_C1_T0.tif,17356.52050564111,4698.3275,18633.0,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z08_C0_T0.tif,15453.41083114542,9993.95
227,8_3,37.0,39221.89189189189,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z08_C1_T0.tif,17356.52050564111,4698.3275,20807.72972972973,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z08_C0_T0.tif,15453.41083114542,9993.95
228,8_4,51.0,38466.470588235294,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z08_C1_T0.tif,17356.52050564111,4698.3275,21007.156862745098,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z08_C0_T0.tif,15453.41083114542,9993.95
230,8_6,31.0,40594.41935483871,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z08_C1_T0.tif,17356.52050564111,4698.3275,19952.354838709678,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z08_C0_T0.tif,15453.41083114542,9993.95
249,9_1,5.0,26466.0,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z09_C1_T0.tif,17497.54471408179,4612.025,19767.8,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z09_C0_T0.tif,15790.33797963978,10293.6575
250,9_2,60.0,36211.6,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z09_C1_T0.tif,17497.54471408179,4612.025,20484.583333333332,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z09_C0_T0.tif,15790.33797963978,10293.6575
251,9_3,46.0,37610.17391304348,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z09_C1_T0.tif,17497.54471408179,4612.025,21757.41304347826,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z09_C0_T0.tif,15790.33797963978,10293.6575
268,10_1,5.0,24576.0,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z10_C1_T0.tif,17368.019156272614,4656.155,20381.6,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z10_C0_T0.tif,15996.647163192065,10386.2425
269,10_2,5.0,28964.4,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z10_C1_T0.tif,17368.019156272614,4656.155,16416.8,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z10_C0_T0.tif,15996.647163192065,10386.2425
296,11_12,26.0,34338.46153846154,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z11_C1_T0.tif,17273.214387226217,4692.3225,22144.884615384617,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z11_C0_T0.tif,16114.725820379965,10414.6125
322,13_1,14.0,22311.85714285714,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z13_C1_T0.tif,17562.40737515782,4484.07,19982.64285714286,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z13_C0_T0.tif,16464.260881608105,10683.625
323,13_2,41.0,37940.48780487805,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z13_C1_T0.tif,17562.40737515782,4484.07,21338.09756097561,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z13_C0_T0.tif,16464.260881608105,10683.625
324,13_3,26.0,38274.46153846154,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z13_C1_T0.tif,17562.40737515782,4484.07,21051.03846153846,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z13_C0_T0.tif,16464.260881608105,10683.625
325,13_4,17.0,43143.64705882353,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z13_C1_T0.tif,17562.40737515782,4484.07,22697.352941176472,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z13_C0_T0.tif,16464.260881608105,10683.625
326,13_5,5.0,28687.0,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z13_C1_T0.tif,17562.40737515782,4484.07,19231.6,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z13_C0_T0.tif,16464.260881608105,10683.625
327,13_6,35.0,43211.08571428571,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z13_C1_T0.tif,17562.40737515782,4484.07,22669.257142857143,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z13_C0_T0.tif,16464.260881608105,10683.625
328,13_7,11.0,29238.454545454544,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z13_C1_T0.tif,17562.40737515782,4484.07,19348.0,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z13_C0_T0.tif,16464.260881608105,10683.625
329,13_8,57.0,35800.0,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z13_C1_T0.tif,17562.40737515782,4484.07,22642.43859649123,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z13_C0_T0.tif,16464.260881608105,10683.625
330,13_9,5.0,32701.2,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z13_C1_T0.tif,17562.40737515782,4484.07,22655.6,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z13_C0_T0.tif,16464.260881608105,10683.625
331,13_10,37.0,35610.13513513513,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z13_C1_T0.tif,17562.40737515782,4484.07,21926.054054054053,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z13_C0_T0.tif,16464.260881608105,10683.625
332,13_11,8.0,30716.625,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z13_C1_T0.tif,17562.40737515782,4484.07,22017.125,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z13_C0_T0.tif,16464.260881608105,10683.625
343,14_3,5.0,21428.6,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z14_C1_T0.tif,17533.381718544497,4483.9475,19538.2,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z14_C0_T0.tif,16586.474375873775,10663.46
375,15_13,5.0,26941.2,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z15_C1_T0.tif,17486.361745906663,4414.35,21032.6,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z15_C0_T0.tif,16660.982328602917,10694.52
379,15_17,5.0,29621.6,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z15_C1_T0.tif,17486.361745906663,4414.35,21267.8,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z15_C0_T0.tif,16660.982328602917,10694.52
385,15_23,8.0,34114.875,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z15_C1_T0.tif,17486.361745906663,4414.35,21310.0,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z15_C0_T0.tif,16660.982328602917,10694.52
390,15_28,27.0,36840.0,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z15_C1_T0.tif,17486.361745906663,4414.35,20395.074074074073,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z15_C0_T0.tif,16660.982328602917,10694.52
400,16_7,31.0,35154.0,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z16_C1_T0.tif,17366.401418626036,4440.365,21230.41935483871,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z16_C0_T0.tif,16826.264869924726,10791.1325
432,17_11,5.0,39741.6,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z17_C1_T0.tif,17384.736130434783,4465.675,20262.2,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z17_C0_T0.tif,16997.12293469709,10933.225
437,17_16,5.0,27473.0,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z17_C1_T0.tif,17384.736130434783,4465.675,19793.0,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z17_C0_T0.tif,16997.12293469709,10933.225
447,17_26,5.0,32494.2,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z17_C1_T0.tif,17384.736130434783,4465.675,20472.8,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z17_C0_T0.tif,16997.12293469709,10933.225
468,18_19,5.0,21114.0,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z18_C1_T0.tif,17417.084742829953,4568.315,20394.0,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z18_C0_T0.tif,17010.55365420272,11016.36
472,19_2,5.0,19029.8,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z19_C1_T0.tif,17460.404413662567,4565.5975,18308.4,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z19_C0_T0.tif,17132.829611574147,11097.615
484,19_14,5.0,35702.2,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z19_C1_T0.tif,17460.404413662567,4565.5975,21712.6,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z19_C0_T0.tif,17132.829611574147,11097.615
501,20_8,5.0,33214.0,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z20_C1_T0.tif,17529.63027923211,4604.5825,23450.4,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z20_C0_T0.tif,17216.703340878932,11196.515
502,20_9,5.0,30781.0,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z20_C1_T0.tif,17529.63027923211,4604.5825,22574.8,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z20_C0_T0.tif,17216.703340878932,11196.515
503,20_10,5.0,40937.2,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z20_C1_T0.tif,17529.63027923211,4604.5825,21807.4,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z20_C0_T0.tif,17216.703340878932,11196.515
506,20_13,5.0,35152.2,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z20_C1_T0.tif,17529.63027923211,4604.5825,17824.6,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z20_C0_T0.tif,17216.703340878932,11196.515
511,20_18,26.0,31824.576923076922,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z20_C1_T0.tif,17529.63027923211,4604.5825,21570.30769230769,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z20_C0_T0.tif,17216.703340878932,11196.515
515,20_22,5.0,30414.2,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z20_C1_T0.tif,17529.63027923211,4604.5825,20578.2,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z20_C0_T0.tif,17216.703340878932,11196.515
523,21_6,5.0,28790.6,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z21_C1_T0.tif,17435.503210791707,4585.9925,23696.0,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z21_C0_T0.tif,17289.88478576189,11050.1675
529,21_12,5.0,25087.4,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z21_C1_T0.tif,17435.503210791707,4585.9925,20743.0,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z21_C0_T0.tif,17289.88478576189,11050.1675
532,21_15,5.0,34861.4,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z21_C1_T0.tif,17435.503210791707,4585.9925,20090.0,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z21_C0_T0.tif,17289.88478576189,11050.1675
535,21_18,5.0,36099.6,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z21_C1_T0.tif,17435.503210791707,4585.9925,21338.4,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z21_C0_T0.tif,17289.88478576189,11050.1675
554,22_14,5.0,29517.4,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z22_C1_T0.tif,17389.373172718308,4525.8825,22221.0,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z22_C0_T0.tif,17269.138550403546,11107.0225
557,22_17,5.0,39553.2,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z22_C1_T0.tif,17389.373172718308,4525.8825,19500.2,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z22_C0_T0.tif,17269.138550403546,11107.0225
570,23_2,5.0,45551.8,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z23_C1_T0.tif,17258.7963018448,4500.33,18073.2,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z23_C0_T0.tif,17216.823596477432,11173.315
574,23_6,5.0,31081.4,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z23_C1_T0.tif,17258.7963018448,4500.33,17656.2,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z23_C0_T0.tif,17216.823596477432,11173.315
582,23_14,5.0,19174.0,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z23_C1_T0.tif,17258.7963018448,4500.33,15072.4,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z23_C0_T0.tif,17216.823596477432,11173.315
584,23_16,5.0,25908.8,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z23_C1_T0.tif,17258.7963018448,4500.33,20568.0,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z23_C0_T0.tif,17216.823596477432,11173.315
620,24_20,5.0,37180.6,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z24_C1_T0.tif,17394.63156289486,4520.595,22734.6,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z24_C0_T0.tif,17135.40425695701,11032.4625
622,24_22,5.0,27654.6,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z24_C1_T0.tif,17394.63156289486,4520.595,23117.0,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z24_C0_T0.tif,17135.40425695701,11032.4625
631,25_1,8.0,17636.75,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z25_C1_T0.tif,17481.305532653503,4573.17,18852.5,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z25_C0_T0.tif,17155.53945564911,11001.7925
632,25_2,20.0,36981.05,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z25_C1_T0.tif,17481.305532653503,4573.17,21287.2,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z25_C0_T0.tif,17155.53945564911,11001.7925
633,25_3,5.0,54131.6,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z25_C1_T0.tif,17481.305532653503,4573.17,22633.6,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z25_C0_T0.tif,17155.53945564911,11001.7925
634,25_4,15.0,38228.86666666667,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z25_C1_T0.tif,17481.305532653503,4573.17,20456.066666666666,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z25_C0_T0.tif,17155.53945564911,11001.7925
635,25_5,37.0,37407.81081081081,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z25_C1_T0.tif,17481.305532653503,4573.17,22897.37837837838,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z25_C0_T0.tif,17155.53945564911,11001.7925
636,25_6,5.0,20165.4,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z25_C1_T0.tif,17481.305532653503,4573.17,21389.2,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z25_C0_T0.tif,17155.53945564911,11001.7925
637,25_7,24.0,33949.583333333336,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z25_C1_T0.tif,17481.305532653503,4573.17,22648.958333333332,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z25_C0_T0.tif,17155.53945564911,11001.7925
638,25_8,5.0,38566.0,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z25_C1_T0.tif,17481.305532653503,4573.17,21027.0,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z25_C0_T0.tif,17155.53945564911,11001.7925
639,25_9,20.0,39685.85,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z25_C1_T0.tif,17481.305532653503,4573.17,22695.1,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z25_C0_T0.tif,17155.53945564911,11001.7925
640,25_10,8.0,28454.75,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z25_C1_T0.tif,17481.305532653503,4573.17,22175.875,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z25_C0_T0.tif,17155.53945564911,11001.7925
642,25_12,5.0,40082.6,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z25_C1_T0.tif,17481.305532653503,4573.17,22710.6,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z25_C0_T0.tif,17155.53945564911,11001.7925
643,25_13,22.0,29900.0,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z25_C1_T0.tif,17481.305532653503,4573.17,24033.18181818182,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z25_C0_T0.tif,17155.53945564911,11001.7925
644,25_14,33.0,33582.181818181816,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z25_C1_T0.tif,17481.305532653503,4573.17,23245.60606060606,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z25_C0_T0.tif,17155.53945564911,11001.7925
645,25_15,33.0,33795.666666666664,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z25_C1_T0.tif,17481.305532653503,4573.17,22878.121212121212,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z25_C0_T0.tif,17155.53945564911,11001.7925
646,25_16,8.0,28806.0,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z25_C1_T0.tif,17481.305532653503,4573.17,21079.625,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z25_C0_T0.tif,17155.53945564911,11001.7925
647,25_17,8.0,32660.875,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z25_C1_T0.tif,17481.305532653503,4573.17,21972.375,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z25_C0_T0.tif,17155.53945564911,11001.7925
648,25_18,32.0,26408.40625,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z25_C1_T0.tif,17481.305532653503,4573.17,23078.96875,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z25_C0_T0.tif,17155.53945564911,11001.7925
649,25_19,5.0,40369.8,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z25_C1_T0.tif,17481.305532653503,4573.17,24068.8,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z25_C0_T0.tif,17155.53945564911,11001.7925
650,25_20,5.0,36998.0,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z25_C1_T0.tif,17481.305532653503,4573.17,22521.2,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z25_C0_T0.tif,17155.53945564911,11001.7925
651,25_21,38.0,33894.97368421053,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z25_C1_T0.tif,17481.305532653503,4573.17,23114.105263157893,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z25_C0_T0.tif,17155.53945564911,11001.7925
652,25_22,8.0,24236.875,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z25_C1_T0.tif,17481.305532653503,4573.17,21390.125,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z25_C0_T0.tif,17155.53945564911,11001.7925
653,25_23,5.0,27453.0,SKA3WT-CENPB-SET3\Particle_Channel\SKA3WT-CENPB-Set3_Z25_C1_T0.tif,17481.305532653503,4573.17,20878.4,SKA3WT-CENPB-SET3\Mask_Channel\SKA3WT-CENPB-Set3_Z25_C0_T0.tif,17155.53945564911,11001.7925
