,label,area,mean_intensity_YFP_astrin,fname_YFP_astrin,YFP_astrin_cyto,YFP_astrin_bg,mean_intensity_CENP_B_ds_red,fname_CENP_B_ds_red,CENP_B_ds_red_cyto,CENP_B_ds_red_bg,CENP_B_ds_red@kt/CENP_B_ds_red@cyto,YFP_astrin@kt/YFP_astrin@cyto,CENP_B_ds_red@kt/CENP_B_ds_red@cyto:YFP_astrin@kt/YFP_astrin@cyto,condition,cell,Experiment
0,0_1,5.0,11263.6,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D_Z00_C0_T00.tif,10237.006346184357,7605.71,6705.2,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D_Z00_C1_T00.tif,6136.985166872682,4036.865,1.0925885948355438,1.100282604024983,0.9930072427199218,WildType,set4_WildT_cell_1,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D
1,0_2,5.0,11391.0,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D_Z00_C0_T00.tif,10237.006346184357,7605.71,6494.8,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D_Z00_C1_T00.tif,6136.985166872682,4036.865,1.0583046599263095,1.1127276485713786,0.9510904679011596,WildType,set4_WildT_cell_1,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D
2,0_3,5.0,9061.2,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D_Z00_C0_T00.tif,10237.006346184357,7605.71,5691.2,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D_Z00_C1_T00.tif,6136.985166872682,4036.865,0.927360885719747,0.8851415827613885,1.0476977963532639,WildType,set4_WildT_cell_1,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D
3,0_4,34.0,11460.941176470587,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D_Z00_C0_T00.tif,10237.006346184357,7605.71,9151.64705882353,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D_Z00_C1_T00.tif,6136.985166872682,4036.865,1.4912284794533852,1.1195598389701524,1.3319774678815908,WildType,set4_WildT_cell_1,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D
4,0_5,8.0,8968.0,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D_Z00_C0_T00.tif,10237.006346184357,7605.71,8983.375,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D_Z00_C1_T00.tif,6136.985166872682,4036.865,1.4638091433709293,0.8760373586505245,1.6709437433419814,WildType,set4_WildT_cell_1,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D
5,0_6,5.0,9914.0,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D_Z00_C0_T00.tif,10237.006346184357,7605.71,8381.4,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D_Z00_C1_T00.tif,6136.985166872682,4036.865,1.3657194488985605,0.9684471870719558,1.410215721755292,WildType,set4_WildT_cell_1,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D
6,0_7,5.0,10094.2,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D_Z00_C0_T00.tif,10237.006346184357,7605.71,8572.4,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D_Z00_C1_T00.tif,6136.985166872682,4036.865,1.3968422225091297,0.9860499894837338,1.4166038612712468,WildType,set4_WildT_cell_1,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D
7,0_8,10.0,8483.6,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D_Z00_C0_T00.tif,10237.006346184357,7605.71,6277.1,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D_Z00_C1_T00.tif,6136.985166872682,4036.865,1.0228312158686084,0.8287188376279649,1.234231888340139,WildType,set4_WildT_cell_1,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D
8,0_9,3.0,7600.333333333333,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D_Z00_C0_T00.tif,10237.006346184357,7605.71,5569.333333333333,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D_Z00_C1_T00.tif,6136.985166872682,4036.865,0.9075031439535618,0.7424371028319434,1.2223300000659887,WildType,set4_WildT_cell_1,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D
9,1_1,5.0,9170.8,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D_Z00_C0_T01.tif,10100.230940988837,7407.775,11983.8,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D_Z00_C1_T01.tif,6276.480532185482,4009.725,1.9093184370679819,0.9079792386511666,2.102821689958834,WildType,set4_WildT_cell_1,Exp2018_032_IV_HeLa_MG132_YFP-AstrinWT_CENPB-dsRed_GFP_mcherry01_R3D_D3D
