,label,area,mean_intensity_GFP_ska,fname_GFP_ska,GFP_ska_cyto,GFP_ska_bg,mean_intensity_CENP_B_ds_red,fname_CENP_B_ds_red,CENP_B_ds_red_cyto,CENP_B_ds_red_bg
12,2_1,5.0,6695.2,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z02_C1_T0.tif,9529.91577846399,6030.68,7882.6,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z02_C0_T0.tif,9279.795883598857,7706.0675
13,2_2,5.0,10883.0,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z02_C1_T0.tif,9529.91577846399,6030.68,8905.4,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z02_C0_T0.tif,9279.795883598857,7706.0675
14,2_3,5.0,9630.0,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z02_C1_T0.tif,9529.91577846399,6030.68,8796.6,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z02_C0_T0.tif,9279.795883598857,7706.0675
15,2_4,5.0,12958.6,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z02_C1_T0.tif,9529.91577846399,6030.68,11834.4,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z02_C0_T0.tif,9279.795883598857,7706.0675
16,2_5,5.0,9280.0,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z02_C1_T0.tif,9529.91577846399,6030.68,10567.6,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z02_C0_T0.tif,9279.795883598857,7706.0675
17,2_6,17.0,9913.117647058823,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z02_C1_T0.tif,9529.91577846399,6030.68,10821.882352941177,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z02_C0_T0.tif,9279.795883598857,7706.0675
18,2_7,18.0,4561.833333333333,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z02_C1_T0.tif,9529.91577846399,6030.68,9613.777777777777,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z02_C0_T0.tif,9279.795883598857,7706.0675
19,2_8,21.0,4681.428571428572,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z02_C1_T0.tif,9529.91577846399,6030.68,12310.142857142857,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z02_C0_T0.tif,9279.795883598857,7706.0675
20,2_9,13.0,4124.538461538462,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z02_C1_T0.tif,9529.91577846399,6030.68,14249.307692307691,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z02_C0_T0.tif,9279.795883598857,7706.0675
21,2_10,5.0,4437.6,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z02_C1_T0.tif,9529.91577846399,6030.68,11912.0,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z02_C0_T0.tif,9279.795883598857,7706.0675
22,2_11,5.0,4909.6,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z02_C1_T0.tif,9529.91577846399,6030.68,15958.8,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z02_C0_T0.tif,9279.795883598857,7706.0675
23,2_12,4.0,5932.75,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z02_C1_T0.tif,9529.91577846399,6030.68,11416.25,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z02_C0_T0.tif,9279.795883598857,7706.0675
26,2_15,4.0,3781.25,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z02_C1_T0.tif,9529.91577846399,6030.68,14236.0,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z02_C0_T0.tif,9279.795883598857,7706.0675
27,3_1,5.0,7690.4,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z03_C1_T0.tif,9817.401434048697,5837.0,7479.6,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z03_C0_T0.tif,9403.158417187926,7475.8575
28,3_2,5.0,8188.4,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z03_C1_T0.tif,9817.401434048697,5837.0,8198.0,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z03_C0_T0.tif,9403.158417187926,7475.8575
29,3_3,5.0,6739.2,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z03_C1_T0.tif,9817.401434048697,5837.0,9694.6,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z03_C0_T0.tif,9403.158417187926,7475.8575
30,3_4,5.0,13225.6,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z03_C1_T0.tif,9817.401434048697,5837.0,11543.6,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z03_C0_T0.tif,9403.158417187926,7475.8575
31,3_5,5.0,12659.4,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z03_C1_T0.tif,9817.401434048697,5837.0,12364.2,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z03_C0_T0.tif,9403.158417187926,7475.8575
32,3_6,5.0,12895.6,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z03_C1_T0.tif,9817.401434048697,5837.0,12304.4,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z03_C0_T0.tif,9403.158417187926,7475.8575
33,3_7,5.0,6620.0,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z03_C1_T0.tif,9817.401434048697,5837.0,10591.4,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z03_C0_T0.tif,9403.158417187926,7475.8575
34,3_8,19.0,8713.947368421053,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z03_C1_T0.tif,9817.401434048697,5837.0,10676.052631578947,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z03_C0_T0.tif,9403.158417187926,7475.8575
35,3_9,5.0,4343.0,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z03_C1_T0.tif,9817.401434048697,5837.0,9552.4,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z03_C0_T0.tif,9403.158417187926,7475.8575
36,3_10,5.0,5849.4,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z03_C1_T0.tif,9817.401434048697,5837.0,10903.4,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z03_C0_T0.tif,9403.158417187926,7475.8575
37,3_11,5.0,4978.0,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z03_C1_T0.tif,9817.401434048697,5837.0,10902.6,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z03_C0_T0.tif,9403.158417187926,7475.8575
38,3_12,5.0,13721.2,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z03_C1_T0.tif,9817.401434048697,5837.0,9276.8,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z03_C0_T0.tif,9403.158417187926,7475.8575
42,3_16,4.0,4231.5,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z03_C1_T0.tif,9817.401434048697,5837.0,13701.0,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z03_C0_T0.tif,9403.158417187926,7475.8575
44,4_1,5.0,10813.8,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z04_C1_T0.tif,10175.24824611547,5791.69,10847.6,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z04_C0_T0.tif,9555.186887614575,7207.705
45,4_2,8.0,7359.375,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z04_C1_T0.tif,10175.24824611547,5791.69,11196.375,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z04_C0_T0.tif,9555.186887614575,7207.705
47,4_4,5.0,4765.8,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z04_C1_T0.tif,10175.24824611547,5791.69,11106.0,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z04_C0_T0.tif,9555.186887614575,7207.705
48,5_1,8.0,11749.75,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z05_C1_T0.tif,10315.279993743157,5787.3075,10284.75,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z05_C0_T0.tif,9633.873586753316,6976.74
49,6_1,10.0,11154.1,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z06_C1_T0.tif,10558.045013333332,5836.5775,12297.4,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z06_C0_T0.tif,9737.187833370068,6814.665
50,6_2,5.0,21331.6,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z06_C1_T0.tif,10558.045013333332,5836.5775,11154.2,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z06_C0_T0.tif,9737.187833370068,6814.665
51,6_3,5.0,9211.0,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z06_C1_T0.tif,10558.045013333332,5836.5775,11109.6,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z06_C0_T0.tif,9737.187833370068,6814.665
53,7_2,5.0,11375.0,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z07_C1_T0.tif,10560.816326530612,5905.01,11544.6,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z07_C0_T0.tif,9729.80047318612,7015.4125
54,7_3,5.0,12555.2,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z07_C1_T0.tif,10560.816326530612,5905.01,11991.0,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z07_C0_T0.tif,9729.80047318612,7015.4125
55,7_4,5.0,12218.8,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z07_C1_T0.tif,10560.816326530612,5905.01,11984.2,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z07_C0_T0.tif,9729.80047318612,7015.4125
56,7_5,5.0,12354.4,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z07_C1_T0.tif,10560.816326530612,5905.01,11944.4,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z07_C0_T0.tif,9729.80047318612,7015.4125
57,7_6,5.0,20952.6,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z07_C1_T0.tif,10560.816326530612,5905.01,10055.2,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z07_C0_T0.tif,9729.80047318612,7015.4125
58,7_7,5.0,13924.0,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z07_C1_T0.tif,10560.816326530612,5905.01,12658.6,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z07_C0_T0.tif,9729.80047318612,7015.4125
59,7_8,5.0,12259.0,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z07_C1_T0.tif,10560.816326530612,5905.01,11802.4,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z07_C0_T0.tif,9729.80047318612,7015.4125
61,8_2,5.0,12509.6,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z08_C1_T0.tif,10801.838311619531,5796.14,12122.2,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z08_C0_T0.tif,9766.540196467116,7113.055
62,8_3,9.0,12993.444444444445,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z08_C1_T0.tif,10801.838311619531,5796.14,11674.222222222223,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z08_C0_T0.tif,9766.540196467116,7113.055
63,8_4,5.0,13945.2,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z08_C1_T0.tif,10801.838311619531,5796.14,10364.4,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z08_C0_T0.tif,9766.540196467116,7113.055
64,8_5,11.0,13528.818181818182,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z08_C1_T0.tif,10801.838311619531,5796.14,11718.90909090909,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z08_C0_T0.tif,9766.540196467116,7113.055
65,8_6,5.0,18845.6,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z08_C1_T0.tif,10801.838311619531,5796.14,10526.6,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z08_C0_T0.tif,9766.540196467116,7113.055
66,8_7,5.0,13942.0,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z08_C1_T0.tif,10801.838311619531,5796.14,11302.6,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z08_C0_T0.tif,9766.540196467116,7113.055
67,8_8,13.0,23226.30769230769,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z08_C1_T0.tif,10801.838311619531,5796.14,11218.538461538461,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z08_C0_T0.tif,9766.540196467116,7113.055
68,8_9,10.0,9736.6,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z08_C1_T0.tif,10801.838311619531,5796.14,11895.8,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z08_C0_T0.tif,9766.540196467116,7113.055
69,8_10,5.0,12405.2,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z08_C1_T0.tif,10801.838311619531,5796.14,10616.2,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z08_C0_T0.tif,9766.540196467116,7113.055
74,9_1,5.0,10913.8,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z09_C1_T0.tif,10853.394429376174,5770.315,8828.6,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z09_C0_T0.tif,9843.962967820917,7148.57
75,9_2,12.0,12575.583333333334,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z09_C1_T0.tif,10853.394429376174,5770.315,11283.75,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z09_C0_T0.tif,9843.962967820917,7148.57
76,9_3,8.0,10839.625,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z09_C1_T0.tif,10853.394429376174,5770.315,11642.5,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z09_C0_T0.tif,9843.962967820917,7148.57
77,9_4,8.0,14279.75,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z09_C1_T0.tif,10853.394429376174,5770.315,12448.5,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z09_C0_T0.tif,9843.962967820917,7148.57
78,9_5,5.0,16925.2,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z09_C1_T0.tif,10853.394429376174,5770.315,13165.6,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z09_C0_T0.tif,9843.962967820917,7148.57
79,9_6,5.0,14957.2,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z09_C1_T0.tif,10853.394429376174,5770.315,10310.8,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z09_C0_T0.tif,9843.962967820917,7148.57
80,9_7,8.0,8506.625,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z09_C1_T0.tif,10853.394429376174,5770.315,10438.125,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z09_C0_T0.tif,9843.962967820917,7148.57
81,9_8,5.0,19286.4,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z09_C1_T0.tif,10853.394429376174,5770.315,12316.4,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z09_C0_T0.tif,9843.962967820917,7148.57
82,9_9,5.0,14583.4,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z09_C1_T0.tif,10853.394429376174,5770.315,12114.2,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z09_C0_T0.tif,9843.962967820917,7148.57
83,9_10,10.0,10507.0,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z09_C1_T0.tif,10853.394429376174,5770.315,11847.5,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z09_C0_T0.tif,9843.962967820917,7148.57
84,9_11,5.0,8743.4,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z09_C1_T0.tif,10853.394429376174,5770.315,9298.2,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z09_C0_T0.tif,9843.962967820917,7148.57
85,9_12,5.0,9128.4,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z09_C1_T0.tif,10853.394429376174,5770.315,10604.2,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z09_C0_T0.tif,9843.962967820917,7148.57
86,9_13,10.0,9336.1,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z09_C1_T0.tif,10853.394429376174,5770.315,11311.0,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z09_C0_T0.tif,9843.962967820917,7148.57
89,10_2,5.0,9351.2,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z10_C1_T0.tif,10882.25629949604,5856.04,11526.6,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z10_C0_T0.tif,9921.961600347902,7245.1575
90,10_3,5.0,9664.2,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z10_C1_T0.tif,10882.25629949604,5856.04,11572.0,EXPT-2021-005-SET5_GFP-SKA3Q70K_CENPBdsRed_MG132_MITOSIS3_R3D_D3D_Z10_C0_T0.tif,9921.961600347902,7245.1575
