,Unnamed: 0,label,area,mean_intensity_YFP_astrin,fname_YFP_astrin,YFP_astrin_cyto,YFP_astrin_bg,mean_intensity_CENP_B_ds_red,fname_CENP_B_ds_red,CENP_B_ds_red_cyto,CENP_B_ds_red_bg,CENP_B_ds_red@kt/CENP_B_ds_red@cyto,YFP_astrin@kt/YFP_astrin@cyto,CENP_B_ds_red@kt/CENP_B_ds_red@cyto:YFP_astrin@kt/YFP_astrin@cyto,condition,cell,Experiment
1,1,0_2,28.0,29082.035714285717,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,34954.391417247505,20830.0675,52961.78571428572,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,46161.55102476516,17927.235,1.1473138258693323,0.8319994866206082,1.3789838146769284,Q1012,set5_Q1012_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D
2,2,0_3,23.0,37387.82608695652,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,34954.391417247505,20830.0675,52739.0,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,46161.55102476516,17927.235,1.1424876077432085,1.0696174234779636,1.0681273347514295,Q1012,set5_Q1012_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D
3,3,0_4,8.0,34101.625,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,34954.391417247505,20830.0675,52719.875,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,46161.55102476516,17927.235,1.1420733019069564,0.9756034540247573,1.1706326963024207,Q1012,set5_Q1012_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D
4,4,0_5,10.0,35232.6,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,34954.391417247505,20830.0675,54605.1,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,46161.55102476516,17927.235,1.1829130258362628,1.0079591882871466,1.1735723425929776,Q1012,set5_Q1012_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D
5,5,0_6,8.0,36358.25,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,34954.391417247505,20830.0675,46190.25,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,46161.55102476516,17927.235,1.0006217073429668,1.040162581175989,0.9619858716814078,Q1012,set5_Q1012_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D
6,6,0_7,15.0,36803.6,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,34954.391417247505,20830.0675,53459.8,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,46161.55102476516,17927.235,1.1581023343717245,1.0529034695720676,1.0999131143925407,Q1012,set5_Q1012_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D
7,7,0_8,13.0,36229.38461538462,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,34954.391417247505,20830.0675,47365.07692307692,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,46161.55102476516,17927.235,1.0260720420261893,1.0364759089328042,0.9899622684744047,Q1012,set5_Q1012_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D
8,8,0_9,5.0,33349.0,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,34954.391417247505,20830.0675,54310.0,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,46161.55102476516,17927.235,1.1765202597040834,0.9540718246790771,1.233156906294588,Q1012,set5_Q1012_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D
9,9,0_10,5.0,38519.2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,34954.391417247505,20830.0675,53710.8,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,46161.55102476516,17927.235,1.1635397599873702,1.1019845701273894,1.0558584861608953,Q1012,set5_Q1012_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D
10,10,0_11,10.0,32920.5,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,34954.391417247505,20830.0675,45245.6,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,46161.55102476516,17927.235,0.9801577069134058,0.9418129930237056,1.0407137236093906,Q1012,set5_Q1012_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_02_R3D_D3D
