,Unnamed: 0,label,area,mean_intensity_YFP_astrin,fname_YFP_astrin,YFP_astrin_cyto,YFP_astrin_bg,mean_intensity_CENP_B_ds_red,fname_CENP_B_ds_red,CENP_B_ds_red_cyto,CENP_B_ds_red_bg,CENP_B_ds_red@kt/CENP_B_ds_red@cyto,YFP_astrin@kt/YFP_astrin@cyto,CENP_B_ds_red@kt/CENP_B_ds_red@cyto:YFP_astrin@kt/YFP_astrin@cyto,condition,cell,Experiment
0,0,0_1,12.0,16265.75,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,19908.938950831656,13284.205,21233.25,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,13311.775386480753,5869.3025,1.5950727369967632,0.8170073774484365,1.9523357818117528,WildType,set5_WildT_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D
1,1,0_2,8.0,25478.5,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,19908.938950831656,13284.205,16797.0,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,13311.775386480753,5869.3025,1.261815160813094,1.2797517769743167,0.985984300640215,WildType,set5_WildT_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D
2,2,0_3,29.0,22891.068965517243,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,19908.938950831656,13284.205,23347.55172413793,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,13311.775386480753,5869.3025,1.753902169041206,1.1497884956124702,1.5254128700487093,WildType,set5_WildT_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D
3,3,0_4,20.0,25917.05,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,19908.938950831656,13284.205,17612.8,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,13311.775386480753,5869.3025,1.3230992477447678,1.3017795706745772,1.016377332653287,WildType,set5_WildT_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D
4,4,0_5,62.0,22117.451612903227,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,19908.938950831656,13284.205,21280.09677419355,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,13311.775386480753,5869.3025,1.5985919350626445,1.1109307064292,1.438966378200946,WildType,set5_WildT_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D
5,5,0_6,92.0,22092.60869565217,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,19908.938950831656,13284.205,18739.27173913044,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,13311.775386480753,5869.3025,1.4077214492487435,1.1096828791435565,1.268579948115637,WildType,set5_WildT_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D
6,6,0_7,22.0,20112.68181818182,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,19908.938950831656,13284.205,19382.772727272728,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,13311.775386480753,5869.3025,1.4560621828819011,1.0102337381139868,1.4413121715774757,WildType,set5_WildT_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D
7,7,0_8,27.0,16894.703703703704,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C0_T00.tif,19908.938950831656,13284.205,17744.666666666668,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C1_T00.tif,13311.775386480753,5869.3025,1.3330052642480654,0.8485989004952954,1.5708307699550874,WildType,set5_WildT_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D
9,9,1_2,40.0,20383.825,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C0_T01.tif,20583.47977422389,13829.7525,22993.7,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C1_T01.tif,13179.531478770132,5799.2825,1.7446523070291793,0.9903002419214892,1.7617407662589413,WildType,set5_WildT_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D
10,10,1_3,5.0,21094.0,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C0_T01.tif,20583.47977422389,13829.7525,20883.4,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C1_T01.tif,13179.531478770132,5799.2825,1.5845328063170852,1.0248024256042176,1.5461837001242984,WildType,set5_WildT_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D
11,11,1_4,29.0,22378.241379310344,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C0_T01.tif,20583.47977422389,13829.7525,20678.41379310345,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C1_T01.tif,13179.531478770132,5799.2825,1.568979430445815,1.087194275446758,1.4431454118916125,WildType,set5_WildT_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D
13,13,1_6,5.0,17040.8,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C0_T01.tif,20583.47977422389,13829.7525,19530.2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C1_T01.tif,13179.531478770132,5799.2825,1.4818584432579913,0.827887227374436,1.7899278962879541,WildType,set5_WildT_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D
14,14,1_7,8.0,20942.125,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C0_T01.tif,20583.47977422389,13829.7525,20160.5,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C1_T01.tif,13179.531478770132,5799.2825,1.5296826015761606,1.0174239355886379,1.5034859590669565,WildType,set5_WildT_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D
15,15,1_8,26.0,19644.653846153848,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C0_T01.tif,20583.47977422389,13829.7525,21052.73076923077,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C1_T01.tif,13179.531478770132,5799.2825,1.597380817606677,0.9543893482361662,1.6737202909471292,WildType,set5_WildT_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D
16,16,1_9,5.0,21164.6,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C0_T01.tif,20583.47977422389,13829.7525,21530.4,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C1_T01.tif,13179.531478770132,5799.2825,1.6336240809987537,1.0282323607159867,1.5887693710215616,WildType,set5_WildT_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D
17,17,1_10,22.0,24163.136363636364,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C0_T01.tif,20583.47977422389,13829.7525,19227.090909090908,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C1_T01.tif,13179.531478770132,5799.2825,1.4588599708618104,1.173909204307387,1.2427366320230413,WildType,set5_WildT_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D
18,18,1_11,37.0,20100.54054054054,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C0_T01.tif,20583.47977422389,13829.7525,19477.891891891893,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C1_T01.tif,13179.531478770132,5799.2825,1.477889553453952,0.9765375320897819,1.5133975959851549,WildType,set5_WildT_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D
19,19,2_1,72.0,19865.0,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C0_T02.tif,20469.38947368421,13956.4375,22046.430555555555,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C1_T02.tif,12687.874201143626,5935.965,1.7375984507765998,0.9704734977825684,1.7904646079947908,WildType,set5_WildT_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D
20,20,2_2,40.0,21526.05,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C0_T02.tif,20469.38947368421,13956.4375,19714.8,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C1_T02.tif,12687.874201143626,5935.965,1.553830033893542,1.0516214969515456,1.4775563626245805,WildType,set5_WildT_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D
21,21,2_3,28.0,21738.571428571428,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C0_T02.tif,20469.38947368421,13956.4375,19737.89285714286,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C1_T02.tif,12687.874201143626,5935.965,1.5556501068842388,1.0620038988714784,1.4648252313737509,WildType,set5_WildT_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D
22,22,2_4,72.0,22358.277777777777,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C0_T02.tif,20469.38947368421,13956.4375,22033.319444444445,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D_Z0_C1_T02.tif,12687.874201143626,5935.965,1.7365650931862537,1.092278683080507,1.5898553364501204,WildType,set5_WildT_cell_2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_02_R3D_D3D
